W_PCT_DIFF,PTS_DIFF,FG_PCT_DIFF,FG3_PCT_DIFF,REB_DIFF,AST_DIFF,TOV_DIFF,PLUS_MINUS_DIFF,A_WIN
0.05600000000000005,802,-0.01100000000000001,-0.014999999999999958,296,121,75.0,-39.0,0
0.05600000000000005,802,-0.01100000000000001,-0.014999999999999958,296,121,75.0,-39.0,0
0.09799999999999998,916,0.007000000000000006,0.008000000000000007,367,236,93.0,43.0,1
-0.09799999999999998,-916,-0.007000000000000006,-0.008000000000000007,-367,-236,-93.0,-43.0,0
0.09799999999999998,916,0.007000000000000006,0.008000000000000007,367,236,93.0,43.0,0
0.09799999999999998,916,0.007000000000000006,0.008000000000000007,367,236,93.0,43.0,1
0.09799999999999998,916,0.007000000000000006,0.008000000000000007,367,236,93.0,43.0,0
0.09799999999999998,916,0.007000000000000006,0.008000000000000007,367,236,93.0,43.0,1
-0.136,-1287,-0.020999999999999963,-0.018000000000000016,-472,-268,-113.0,-86.0,0
0.136,1287,0.020999999999999963,0.018000000000000016,472,268,113.0,86.0,1
-0.136,-1287,-0.020999999999999963,-0.018000000000000016,-472,-268,-113.0,-86.0,1
-0.136,-1287,-0.020999999999999963,-0.018000000000000016,-472,-268,-113.0,-86.0,1
0.136,1287,0.020999999999999963,0.018000000000000016,472,268,113.0,86.0,0
-0.136,-1287,-0.020999999999999963,-0.018000000000000016,-472,-268,-113.0,-86.0,1
0.11099999999999999,397,0.01100000000000001,0.01599999999999996,105,159,53.0,69.0,1
-0.11099999999999999,-397,-0.01100000000000001,-0.01599999999999996,-105,-159,-53.0,-69.0,0
-0.11099999999999999,-397,-0.01100000000000001,-0.01599999999999996,-105,-159,-53.0,-69.0,1
-0.11099999999999999,-397,-0.01100000000000001,-0.01599999999999996,-105,-159,-53.0,-69.0,0
-0.11099999999999999,-397,-0.01100000000000001,-0.01599999999999996,-105,-159,-53.0,-69.0,0
-0.588,-1436,-0.056999999999999995,-0.0040000000000000036,-592,-282,-179.0,-167.0,0
0.588,1436,0.056999999999999995,0.0040000000000000036,592,282,179.0,167.0,1
-0.588,-1436,-0.056999999999999995,-0.0040000000000000036,-592,-282,-179.0,-167.0,0
-0.588,-1436,-0.056999999999999995,-0.0040000000000000036,-592,-282,-179.0,-167.0,0
